((0.1, 0.2, 1e-11, 1000), 0.00800066921879732)
((0.2, 0.4, 1e-05, 1000), 0.008003722782769788)
((0.3, 0.3, 1e-09, 1000), 0.00801095956181376)
((0.5, 0.4, 0.001, 1000), 0.008014186810485432)
((0.8, 0.2, 1e-05, 1000), 0.008025008227200554)
((0.3, 0.2, 1e-10, 1000), 0.008038560103572978)
((0.2, 0.3, 1e-08, 1000), 0.008047247655680833)
((0.6, 0.1, 1e-08, 1000), 0.00804924350755742)
((0.8, 0.3, 0.0001, 1000), 0.008058728679578638)
((0.4, 0.9, 1e-09, 1000), 0.008059051681852909)
((0.6, 0.8, 1e-05, 1000), 0.008082986243696218)
((0.4, 0.2, 1e-09, 1000), 0.008087864067448764)
((0.8, 0.4, 0.0001, 1000), 0.0080885362127402)
((0.1, 0.4, 1e-13, 1000), 0.008089166904198617)
((0.2, 0.8, 1e-10, 1000), 0.008091166182555329)
((0.5, 0.8, 1e-06, 1000), 0.008094157965938492)
((0.5, 0.2, 1e-06, 1000), 0.008100028383314558)
((0.6, 0.9, 1e-08, 1000), 0.008100204623668922)
((0.9, 0.8, 0.0001, 1000), 0.008101973396913802)
((0.5, 0.8, 1e-08, 1000), 0.00810371612189162)
((0.3, 0.8, 1e-09, 1000), 0.00811210330092168)
((0.2, 0.4, 1e-11, 1000), 0.008112183707228507)
((0.5, 0.2, 0.01, 1000), 0.008112281957721795)
((0.7, 0.6, 1e-07, 1000), 0.008126341423254775)
((0.3, 0.9, 1e-08, 1000), 0.008128760635411141)
((0.4, 0.9, 1e-10, 1000), 0.008133826458127625)
((0.2, 0.7, 1e-10, 1000), 0.008146771183151165)
((0.2, 0.2, 1e-11, 1000), 0.008148996367017297)
((0.4, 0.8, 1e-07, 1000), 0.00817739204821501)
((0.5, 0.9, 1e-07, 1000), 0.008177405012239172)
((0.5, 0.4, 1e-06, 1000), 0.008183113937429657)
((0.7, 0.1, 1e-07, 1000), 0.008190031336385798)
((0.1, 0.3, 1e-13, 1000), 0.008199393250418893)
((0.9, 0.8, 1e-06, 1000), 0.008213670385470339)
((0.3, 0.5, 1e-08, 1000), 0.008216654724720874)
((0.9, 0.9, 0.001, 1000), 0.008218033759647667)
((0.3, 0.9, 1e-10, 1000), 0.008219573060290369)
((0.6, 0.8, 1e-06, 1000), 0.008233003428572016)
((0.2, 0.4, 1e-08, 1000), 0.008253966985075299)
((0.6, 0.7, 1e-07, 1000), 0.008262189853895135)
((0.4, 0.7, 1e-06, 1000), 0.008263638023643136)
((0.6, 0.9, 1e-06, 1000), 0.00827170419601646)
((0.6, 0.6, 1e-07, 1000), 0.008272287801325497)
((0.4, 0.3, 0.01, 1000), 0.00828017951699244)
((0.3, 0.5, 0.01, 1000), 0.008287301130816778)
((0.3, 0.7, 1e-09, 1000), 0.00829676006265362)
((0.8, 0.8, 0.1, 1000), 0.008303711594120508)
((0.4, 0.4, 1e-07, 1000), 0.00830518449625669)
((0.5, 0.9, 0.001, 1000), 0.00831371300591459)
((0.5, 0.6, 1e-08, 1000), 0.008314904678920992)
((0.1, 0.7, 1e-12, 1000), 0.008317620087683572)
((0.9, 0.5, 0.1, 1000), 0.008317931230786965)
((0.2, 0.3, 1e-10, 1000), 0.008324930947703986)
((0.2, 0.4, 1e-10, 1000), 0.008349862802552777)
((0.3, 0.7, 1e-10, 1000), 0.00835918866482075)
((0.5, 0.7, 1e-08, 1000), 0.008364491778250757)
((0.4, 0.4, 1e-09, 1000), 0.00838989230254208)
((0.6, 0.6, 1e-08, 1000), 0.008394542179570346)
((0.4, 0.4, 1e-06, 1000), 0.0084007627682117)
((0.3, 0.3, 1e-07, 1000), 0.00840929053160773)
((0.1, 0.6, 1e-12, 1000), 0.008411981490848808)
((0.5, 0.3, 1e-06, 1000), 0.008416698507236909)
((0.5, 0.5, 1e-08, 1000), 0.008426276168831513)
((0.7, 0.9, 1e-05, 1000), 0.008433835074671152)
((0.4, 0.7, 1e-09, 1000), 0.008436213237690567)
((0.3, 0.2, 1e-07, 1000), 0.008458179684489725)
((0.5, 0.4, 1e-08, 1000), 0.00846240152975471)
((0.3, 0.1, 1e-07, 1000), 0.008463743532430545)
((0.2, 0.5, 1e-08, 1000), 0.008473678130061835)
((0.8, 0.6, 1e-06, 1000), 0.008507691032218219)
((0.7, 0.7, 1e-07, 1000), 0.00851232083537188)
((0.4, 0.6, 1e-09, 1000), 0.008520189411707756)
((0.6, 0.4, 1e-05, 1000), 0.008552609977104737)
((0.6, 0.5, 1e-05, 1000), 0.008553668223640981)
((0.3, 0.4, 1e-07, 1000), 0.008560217702435403)
((0.7, 0.9, 0.01, 1000), 0.008562659055956198)
((0.1, 0.4, 1e-11, 1000), 0.008581634129330763)
((0.6, 0.8, 1e-08, 1000), 0.0085978382308256)
((0.8, 0.8, 0.0001, 1000), 0.008608221135293474)
((0.1, 0.3, 1e-09, 1000), 0.008617505644770627)
((0.4, 0.8, 1e-09, 1000), 0.008619148042492447)
((0.3, 0.5, 1e-07, 1000), 0.008620612942239307)
((0.2, 0.2, 1e-12, 1000), 0.00863493201913212)
((0.8, 0.7, 1e-06, 1000), 0.008639710596479392)
((0.4, 0.9, 1e-05, 1000), 0.008656432054298386)
((0.4, 0.5, 1e-06, 1000), 0.008660255155576035)
((0.3, 0.8, 1e-05, 1000), 0.00866468026927401)
((0.5, 0.9, 1e-09, 1000), 0.008681426566982398)
((0.1, 0.6, 1e-06, 1000), 0.008692435390791904)
((0.1, 0.5, 0.001, 1000), 0.008700922886842927)
((0.3, 0.4, 1e-09, 1000), 0.008716745431445273)
((0.8, 0.7, 0.1, 1000), 0.008728483342143167)
((0.1, 0.5, 1e-10, 1000), 0.00873752015564344)
((0.3, 0.3, 1e-10, 1000), 0.008751930961888333)
((0.1, 0.7, 1e-09, 1000), 0.008760876992273051)
((0.3, 0.6, 0.0001, 1000), 0.008765201715119374)
((0.8, 0.2, 0.1, 1000), 0.00878034293693364)
((0.9, 0.7, 0.001, 1000), 0.008787590771896076)
((0.4, 0.9, 1e-06, 1000), 0.008802461170584842)
((0.4, 0.3, 1e-06, 1000), 0.008825991807974814)
((0.2, 0.8, 1e-08, 1000), 0.008829270945717338)
((0.2, 0.9, 1e-05, 1000), 0.008845732257334666)
((0.9, 0.1, 0.001, 1000), 0.008859743091180622)
((0.2, 0.3, 1e-11, 1000), 0.00886579166954592)
((0.2, 0.6, 1e-08, 1000), 0.008866339061463011)
((0.5, 0.7, 1e-10, 1000), 0.008867977493064732)
((0.1, 0.2, 1e-12, 1000), 0.008873692556379329)
((0.3, 0.4, 1e-10, 1000), 0.008899910831223497)
((0.4, 0.9, 1e-07, 1000), 0.008904521196438822)
((0.1, 0.4, 1e-09, 1000), 0.008918706580464023)
((0.7, 0.9, 1e-06, 1000), 0.008932316210026587)
((0.5, 0.5, 1e-09, 1000), 0.0089532577206982)
((0.4, 0.6, 1e-06, 1000), 0.00896550151671973)
((0.1, 0.8, 1e-06, 1000), 0.008998458096190098)
((0.7, 0.8, 0.1, 1000), 0.009017484973000143)
((0.6, 0.3, 1e-05, 1000), 0.00904056524688802)
((0.8, 0.5, 1e-06, 1000), 0.009059127475178282)
((0.6, 0.6, 0.1, 1000), 0.009060463340112646)
((0.5, 0.2, 0.0001, 1000), 0.00909770787627465)
((0.2, 0.1, 1e-08, 1000), 0.00910271918794873)
((0.2, 0.7, 1e-07, 1000), 0.00911295779774689)
((0.7, 0.6, 0.0001, 1000), 0.009116921081258432)
((0.4, 0.2, 1e-10, 1000), 0.0091407027628168)
((0.8, 0.5, 0.1, 1000), 0.009184267904176074)
((0.4, 0.5, 1e-10, 1000), 0.009196037489895465)
((0.9, 0.1, 1e-06, 1000), 0.009199636539843624)
((0.1, 0.8, 1e-07, 1000), 0.009202380747030172)
((0.7, 0.7, 0.001, 1000), 0.00922618249235991)
((0.1, 0.3, 1e-12, 1000), 0.009235089817703337)
((0.8, 0.2, 0.01, 1000), 0.009242201608516326)
((0.2, 0.5, 1e-07, 1000), 0.009298125711002457)
((0.2, 0.2, 0.001, 1000), 0.009300720316761104)
((0.3, 0.8, 0.0001, 1000), 0.009303334083786134)
((0.5, 0.5, 1e-05, 1000), 0.009310938188541423)
((0.7, 0.4, 0.0001, 1000), 0.009319533669800706)
((0.6, 0.5, 0.1, 1000), 0.009323958013722619)
((0.7, 0.5, 0.0001, 1000), 0.009336829227863698)
((0.5, 0.4, 1e-05, 1000), 0.009338491776374672)
((0.7, 0.2, 0.0001, 1000), 0.009342914147747499)
((0.8, 0.1, 0.0001, 1000), 0.009379304873454633)
((0.4, 0.3, 1e-11, 1000), 0.00938326457088962)
((0.8, 0.6, 0.01, 1000), 0.00941802585067619)
((0.2, 0.6, 1e-07, 1000), 0.009471022543635774)
((0.1, 0.2, 1e-07, 1000), 0.009483077731499)
((0.7, 0.3, 0.0001, 1000), 0.009517500415449104)
((0.5, 0.6, 1e-05, 1000), 0.009531026633974145)
((0.8, 0.4, 0.001, 1000), 0.009537163356590394)
((0.2, 0.4, 1e-07, 1000), 0.009543395513923773)
((0.1, 0.2, 1e-13, 1000), 0.009544247016116048)
((0.9, 0.7, 0.01, 1000), 0.009552390943456168)
((0.1, 0.7, 1e-06, 1000), 0.009562808955813355)
((0.8, 0.9, 0.001, 1000), 0.009574674969408753)
((0.3, 0.7, 0.0001, 1000), 0.009579672244029863)
((0.8, 0.8, 0.001, 1000), 0.009584863229151629)
((0.8, 0.3, 0.001, 1000), 0.009585850796603368)
((0.1, 0.2, 1e-09, 1000), 0.009592851425159716)
((0.8, 0.6, 0.1, 1000), 0.009597899013232972)
((0.9, 0.4, 0.01, 1000), 0.009630410267003748)
((0.9, 0.6, 0.1, 1000), 0.009641838236148729)
((0.8, 0.2, 0.001, 1000), 0.009647426443217186)
((0.4, 0.2, 1e-06, 1000), 0.00965254310524736)
((0.8, 0.1, 1e-07, 1000), 0.009654327839712564)
((0.1, 0.6, 1e-09, 1000), 0.009662617335008745)
((0.6, 0.7, 0.1, 1000), 0.00968495301601209)
((0.2, 0.8, 1e-07, 1000), 0.009704912600098875)
((0.2, 0.8, 1e-06, 1000), 0.009724192569542477)
((0.6, 0.2, 1e-05, 1000), 0.009823590718975629)
((0.1, 0.3, 1e-11, 1000), 0.009840233602900168)
((0.1, 0.4, 1e-10, 1000), 0.009880314754147114)
((0.1, 0.5, 1e-09, 1000), 0.009892817692233435)
((0.3, 0.2, 1e-11, 1000), 0.009915596773557698)
((0.7, 0.7, 0.0001, 1000), 0.00996891560042628)
((0.9, 0.3, 0.01, 1000), 0.009978468647744534)
((0.5, 0.3, 1e-05, 1000), 0.009984184394966929)
((0.5, 0.7, 1e-05, 1000), 0.010023884426810153)
((0.7, 0.2, 0.001, 1000), 0.010037247572756246)
((0.2, 0.5, 1e-05, 1000), 0.01005966418323716)
((0.2, 0.1, 1e-07, 1000), 0.010069210453007819)
((0.7, 0.9, 0.0001, 1000), 0.010096873456039499)
