Estimator: NGRC
Total number of parameters: 120
Time started: 20240731-102030
Validation parameters: [501, 501, 501] (training, validation, jump)
Validation type: expanding
Task: Forecast
Normalisation type for inputs: None
Normalisation type for targets: NormStd
Error type: meansquare
--------------------------------------------------------------------------------
First log reached. Amount of time elapsed is 0.35554933547973633 seconds.
Estimated time to finish is 4.266592025756836 seconds.
--------------------------------------------------------------------------------
((3, 2, 1e-10, 0, False), 3.1355717665391465)
((3, 2, 1e-11, 0, False), 3.1353439338408444)
((3, 2, 1e-07, 0, False), 3.1353443985621103)
((3, 2, 1e-08, 0, False), 3.1353419831837646)
((3, 2, 1e-09, 0, False), 3.1353401864747013)
((3, 2, 1e-06, 0, False), 3.1353431954663824)
((3, 2, 1e-05, 0, False), 3.1353367345822223)
((3, 2, 0.0001, 0, False), 3.1352718997461535)
((3, 2, 0.001, 0, False), 3.1346239501957927)
((3, 2, 0.01, 0, False), 3.1281800801767345)
((3, 2, 0.1, 0, False), 3.067093295725056)
((4, 2, 1e-14, 0, False), 3.241827887948202)
((4, 2, 1e-09, 0, False), 3.241966625164385)
((4, 2, 1e-08, 0, False), 3.2418345882682167)
((4, 2, 0.1, 0, False), 3.183058968547779)
((4, 2, 1e-06, 0, False), 3.241827306548464)
((4, 2, 1e-07, 0, False), 3.2418277114410605)
((4, 2, 1e-15, 0, False), 3.241827887948202)
((4, 2, 1e-12, 0, False), 3.241827887947695)
((4, 2, 1e-13, 0, False), 3.241827887948202)
((4, 2, 0.0001, 0, False), 3.2417660640961414)
((4, 2, 0.001, 0, False), 3.2412099458398522)
((4, 2, 1e-05, 0, False), 3.2418217100785482)
((4, 2, 0.01, 0, False), 3.235677425827375)
((4, 2, 1e-10, 0, False), 3.2442001807628444)
((4, 2, 1e-11, 0, False), 3.2418278879419815)
--------------------------------------------------------------------------------
Cross validation total time taken: 23.8819739818573 seconds.
