File that used washout 1000
((2, 4, 1e-12, 1000), nan)
((2, 3, 0.1, 1000), 0.05158571551974332)
((2, 5, 1e-14, 1000), nan)
((2, 2, 0.0001, 1000), 0.055949419613765074)
((2, 2, 1e-10, 1000), nan)
((2, 2, 1e-11, 1000), nan)
((2, 3, 1e-05, 1000), nan)
((2, 4, 1e-06, 1000), nan)
((2, 2, 1e-15, 1000), nan)
((2, 4, 1e-15, 1000), nan)
((2, 4, 1e-07, 1000), nan)
((2, 5, 1e-15, 1000), nan)
((2, 3, 1e-15, 1000), nan)
((2, 3, 1e-14, 1000), nan)
((2, 3, 0.0001, 1000), nan)
((2, 2, 0.1, 1000), 0.0516492796378874)
((2, 4, 1e-14, 1000), nan)
((2, 2, 1e-12, 1000), nan)
((2, 2, 0.01, 1000), 0.05341846934293264)
((2, 2, 1e-05, 1000), nan)
((2, 4, 1e-11, 1000), nan)
((2, 3, 1e-13, 1000), nan)
((2, 3, 1e-06, 1000), nan)
((2, 4, 1e-10, 1000), nan)
((2, 4, 1e-08, 1000), nan)
((2, 2, 1e-06, 1000), nan)
((2, 4, 1e-05, 1000), nan)
((2, 2, 1e-14, 1000), nan)
((2, 3, 1e-09, 1000), nan)
((2, 2, 1e-13, 1000), nan)
((2, 3, 0.01, 1000), 0.04778121361278268)
((2, 2, 1e-08, 1000), nan)
((2, 5, 1e-13, 1000), nan)
((2, 4, 0.0001, 1000), 0.05003456214526546)
((2, 3, 1e-11, 1000), nan)
((2, 3, 1e-10, 1000), nan)
((2, 3, 1e-12, 1000), nan)
((2, 3, 1e-08, 1000), nan)
((2, 4, 0.1, 1000), 0.04971020514062782)
((2, 4, 1e-09, 1000), nan)
((2, 3, 0.001, 1000), nan)
((2, 4, 0.01, 1000), nan)
((2, 5, 1e-12, 1000), nan)
((2, 2, 1e-07, 1000), nan)
((2, 2, 1e-09, 1000), nan)
((2, 3, 1e-07, 1000), nan)
((2, 5, 1e-11, 1000), nan)
((2, 2, 0.001, 1000), 0.05514035929665469)
((2, 4, 0.001, 1000), nan)
((2, 4, 1e-13, 1000), nan)
((2, 6, 1e-11, 1000), nan)
((2, 6, 1e-14, 1000), nan)
((2, 5, 0.1, 1000), 0.049011284281874325)
((2, 5, 1e-06, 1000), nan)
((2, 6, 1e-13, 1000), nan)
((2, 6, 0.01, 1000), 0.05866783174618776)
((2, 6, 0.0001, 1000), nan)
((2, 6, 0.1, 1000), nan)
((2, 7, 1e-15, 1000), nan)
((2, 5, 0.01, 1000), nan)
((2, 5, 1e-09, 1000), nan)
((2, 5, 1e-08, 1000), nan)
((2, 6, 1e-09, 1000), nan)
((2, 5, 1e-10, 1000), nan)
((2, 6, 1e-15, 1000), nan)
((2, 5, 0.001, 1000), 0.05196240077252863)
((2, 6, 1e-08, 1000), nan)
((2, 6, 1e-06, 1000), nan)
((2, 7, 1e-13, 1000), nan)
((2, 7, 1e-07, 1000), nan)
((2, 7, 1e-08, 1000), nan)
((2, 5, 1e-05, 1000), nan)
((2, 5, 1e-07, 1000), nan)
((2, 7, 1e-05, 1000), nan)
((2, 5, 0.0001, 1000), 0.04725014119202062)
((2, 6, 0.001, 1000), 0.04908242787339414)
((2, 7, 1e-11, 1000), nan)
((2, 7, 0.0001, 1000), nan)
((2, 6, 1e-10, 1000), nan)
((2, 6, 1e-07, 1000), nan)
((2, 6, 1e-05, 1000), nan)
((2, 8, 1e-15, 1000), nan)
((2, 7, 1e-09, 1000), nan)
((2, 6, 1e-12, 1000), nan)
((2, 7, 1e-06, 1000), nan)
((2, 7, 1e-14, 1000), nan)
((2, 7, 1e-12, 1000), nan)
((2, 7, 1e-10, 1000), nan)
((2, 7, 0.1, 1000), nan)
((2, 7, 0.001, 1000), 0.06404861264809594)
((2, 8, 1e-13, 1000), nan)
((2, 8, 1e-14, 1000), nan)
((2, 7, 0.01, 1000), 0.050566077807548696)
((2, 8, 1e-12, 1000), nan)
((2, 8, 1e-06, 1000), nan)
((2, 8, 1e-11, 1000), nan)
((2, 8, 1e-08, 1000), nan)
((2, 8, 1e-09, 1000), nan)
((2, 8, 1e-10, 1000), nan)
((2, 8, 1e-07, 1000), nan)
((2, 8, 0.001, 1000), nan)
((2, 8, 1e-05, 1000), nan)
((2, 8, 0.01, 1000), 0.05039411242309806)
((2, 9, 1e-12, 1000), nan)
((2, 9, 1e-15, 1000), nan)
((2, 8, 0.0001, 1000), nan)
((2, 10, 0.1, 1000), 0.04612361322189813)
((2, 9, 1e-13, 1000), nan)
((2, 9, 1e-09, 1000), nan)
((2, 8, 0.1, 1000), 0.053917633720036814)
((2, 10, 1e-11, 1000), nan)
((2, 9, 1e-06, 1000), nan)
((2, 9, 1e-10, 1000), nan)
((2, 9, 1e-11, 1000), nan)
((2, 9, 1e-14, 1000), nan)
((2, 10, 1e-10, 1000), nan)
((2, 10, 1e-08, 1000), nan)
((2, 9, 1e-05, 1000), nan)
((2, 10, 1e-14, 1000), nan)
((2, 9, 1e-08, 1000), nan)
((2, 9, 0.001, 1000), nan)
((2, 10, 0.001, 1000), nan)
((2, 9, 0.0001, 1000), nan)
((2, 9, 0.1, 1000), 0.049102749858756796)
((2, 9, 1e-07, 1000), nan)
((2, 10, 1e-09, 1000), nan)
((2, 9, 0.01, 1000), 0.05331684034785825)
((2, 10, 1e-13, 1000), nan)
((2, 10, 1e-07, 1000), nan)
((2, 10, 0.0001, 1000), nan)
((2, 10, 0.01, 1000), 0.04958900000730024)
((2, 10, 1e-15, 1000), nan)
((2, 10, 1e-06, 1000), nan)
((2, 10, 1e-05, 1000), nan)
((2, 10, 1e-12, 1000), nan)
((2, 11, 0.001, 1000), nan)
((2, 11, 1e-14, 1000), nan)
((2, 11, 1e-11, 1000), nan)
((2, 11, 1e-15, 1000), nan)
((2, 11, 1e-10, 1000), nan)
((2, 11, 1e-09, 1000), nan)
((2, 11, 1e-12, 1000), nan)
((2, 11, 1e-08, 1000), nan)
((2, 11, 1e-13, 1000), nan)
((2, 11, 1e-05, 1000), nan)
((2, 11, 1e-07, 1000), nan)
((2, 11, 0.0001, 1000), nan)
((2, 11, 0.1, 1000), 0.03878320980230704)
((2, 11, 1e-06, 1000), nan)
((2, 11, 0.01, 1000), 0.07257847938693952)
((2, 12, 1e-13, 1000), nan)
((2, 12, 1e-14, 1000), nan)
((2, 12, 1e-10, 1000), nan)
((2, 12, 1e-15, 1000), nan)
((2, 12, 0.1, 1000), 0.02636305858049278)
((2, 12, 1e-11, 1000), nan)
((2, 13, 1e-11, 1000), nan)
((2, 12, 0.0001, 1000), nan)
((2, 13, 1e-12, 1000), nan)
((2, 12, 0.001, 1000), nan)
((2, 12, 1e-07, 1000), nan)
((2, 12, 1e-09, 1000), nan)
((2, 14, 1e-12, 1000), nan)
((2, 12, 1e-12, 1000), nan)
((2, 12, 1e-06, 1000), nan)
((2, 12, 1e-08, 1000), nan)
((2, 13, 0.0001, 1000), 0.13251557418340693)
((2, 13, 1e-06, 1000), nan)
((2, 13, 0.001, 1000), 0.09314073251157137)
((2, 13, 1e-13, 1000), nan)
((2, 13, 1e-14, 1000), nan)
((2, 14, 1e-15, 1000), nan)
((2, 12, 0.01, 1000), 0.08980736536852528)
((2, 12, 1e-05, 1000), nan)
((2, 13, 1e-15, 1000), nan)
((2, 14, 1e-08, 1000), nan)
((2, 13, 1e-08, 1000), nan)
((2, 13, 1e-10, 1000), nan)
((2, 13, 1e-09, 1000), nan)
((2, 14, 1e-09, 1000), nan)
((2, 14, 1e-11, 1000), nan)
((2, 13, 0.01, 1000), 0.08681304166095312)
