### Run with polykernel functions that used numba njit. Resulted in different results than was expected 
### after having added numba njit

Estimator: PolynomialKernel
Total number of parameters: 300
Time started: 20240731-114741
Validation parameters: [2500, 500, 500] (training, validation, jump)
Validation type: rolling
Task: PathContinue
Normalisation type for inputs: MinMax
Normalisation type for targets: None
Error type: meansquare
MinMax range for inputs: (0, 1) 
--------------------------------------------------------------------------------
First log reached. Amount of time elapsed is 14.157718420028687 seconds.
Estimated time to finish is 424.7315526008606 seconds.
--------------------------------------------------------------------------------
((1, 3, 0.1, 0), 108.4200194019919)
((1, 4, 1e-13, 0), nan)
((1, 1, 1e-11, 0), 133.29448488658488)
((1, 2, 1e-08, 0), 66.93030755129358)
((1, 1, 0.1, 0), 103.04722254811506)
((1, 2, 1e-12, 0), inf)
((1, 2, 1e-09, 0), 2.3660590557360805e+30)
((1, 3, 1e-08, 0), 105.94378736743701)
((1, 1, 1e-08, 0), 139.73592606601196)
((1, 4, 1e-14, 0), nan)
((1, 4, 1e-12, 0), inf)
((1, 3, 1e-07, 0), 99.1485181701187)
((1, 1, 1e-06, 0), 139.74203370756436)
((1, 3, 1e-10, 0), 8.071955625757135e+40)
((1, 1, 0.0001, 0), 139.62272876099047)
((1, 2, 0.1, 0), 110.88222817609815)
((1, 2, 0.001, 0), 80.9164183719119)
((1, 2, 1e-10, 0), 1.0237676918724343e+129)
((1, 3, 1e-06, 0), 83.051832403678)
((1, 3, 1e-09, 0), 2387.282234271885)
((1, 3, 0.01, 0), 90.47270834534034)
((1, 4, 1e-15, 0), nan)
((1, 2, 1e-11, 0), 3.4843824828012224e+171)
((1, 1, 1e-09, 0), 139.64812291012356)
((1, 2, 1e-05, 0), 71.39613972892943)
((1, 1, 1e-07, 0), 139.74374142130642)
((1, 1, 1e-13, 0), 4.090599094492466e+50)
((1, 1, 1e-12, 0), 2242760217.4097786)
((1, 3, 1e-05, 0), 52.42145256051488)
((1, 1, 1e-14, 0), nan)
((1, 1, 0.001, 0), 138.5585591103861)
((1, 2, 1e-15, 0), nan)
((1, 3, 0.001, 0), 52.88456789022673)
((1, 1, 0.01, 0), 129.5808932594359)
((1, 2, 0.01, 0), 109.1451679541639)
((1, 3, 1e-11, 0), 4.969632507722084e+180)
((1, 2, 1e-14, 0), nan)
((1, 2, 0.0001, 0), 50.52681008621342)
((1, 3, 1e-15, 0), nan)
((1, 3, 1e-12, 0), inf)
((1, 1, 1e-15, 0), nan)
((1, 2, 1e-13, 0), nan)
((1, 1, 1e-10, 0), 139.9250560916937)
((1, 1, 1e-05, 0), 139.731040676408)
((1, 4, 1e-11, 0), 1.9577816259543785e+133)
((1, 2, 1e-07, 0), 76.29298390373098)
((1, 3, 1e-14, 0), nan)
((1, 3, 1e-13, 0), nan)
((1, 2, 1e-06, 0), 76.55431997290046)
((1, 3, 0.0001, 0), 57.52890803554841)
((1, 4, 0.01, 0), 74.31498649120464)
((1, 4, 1e-10, 0), 2.635414392779935e+55)
((1, 4, 1e-09, 0), 1.3241080874438808e+25)
((1, 4, 0.1, 0), 100.78898900091589)
((1, 4, 0.001, 0), 50.60907757626666)
((1, 4, 1e-07, 0), 97.67153028202597)
((1, 5, 1e-13, 0), nan)
((1, 5, 1e-11, 0), 6.079706471389674e+145)
((1, 6, 1e-10, 0), 1.0313802826252154e+84)
((1, 4, 1e-08, 0), 85.8509707347742)
((1, 4, 0.0001, 0), 51.5440622354945)
((1, 5, 1e-10, 0), 2.3748436149066e+62)
((1, 6, 1e-08, 0), 55.51808777027652)
